Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
12	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	1	1	0	0	0.5247722632983114	-1.7226559631194942	3.264077650400965	-0.044850235257093925	0.03941550101435155	0.7458	0.1007424663841705
13	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	1	1	0	0	0.5365539376001629	-1.752105002229084	3.2696654131961687	-0.055693249093796915	0.011801097447011945	0.7913	0.16401577301740564
14	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	1	1	0	0	0.5406841650401496	-1.7853506030739519	3.3141052695792412	-0.08771925674530726	-0.0031635392321071602	0.8633	0.11474807503752774
15	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	1	1	0	0	0.53025744081882	-1.8055536023045577	3.366488903547908	-0.02378230486024847	0.029901604082821956	0.8997	0.13119310022490013
16	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	1	2	4.5666538954809335	9.616122783836644	0.589164086391665	-1.74040032854317	3.2936793145855376	0.03253737559628405	0.028380819131244964	0.9144	0.3216799831166704
17	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	1	1	0	0	0.552520563261098	-1.7906426261828943	3.667969716633422	-0.07188906046561698	0.007300177878170178	1.1555	0.11850092065189637
18	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	1	1	0	0	0.564661674681438	-1.891433016272256	3.68965494765913	-0.07665289342321166	0.02169042388329061	1.1787	0.28117294027471407
19	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	1	1	0	0	0.5652851609346135	-1.9558170082904414	3.7032969009820578	-0.0984111009392625	0.03184957814509159	1.261	0.1858878631766637
20	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1150.fits	1	11.64	1	1	0	0	0.5139065980582318	-1.8439800962543074	3.624983808879726	-0.015790115688851143	0.04033774142033847	1.4086	0.17871786513098878
21	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	2	1	0	0	0.5739655111906827	-1.7286464535401413	3.305426735314687	-0.011602280562383419	0.03221739811625044	0.6922	0.13198930137469256
